IMDB_titleID,IMDB_rating,IMDB_title_name,netflix_type,netflix_title,netflix_director,netflix_cast,netflix_year,netflix_duration,netflix_genre,netflix_description
/title/tt3455408/,"7.0 based on 3,865 user ratings", The Curse of Oak Island (2014) (TV Series) ,TV Show,The Curse of Oak Island,,Robert Clotworthy,2014,1 Season,Docuseries,"On an ominous island off of Nova Scotia, two brothers chase historical theories on a quest for enigmatic treasure."
/title/tt5637842/,5.3 based on 111 user ratings, The Rap Game (2016) (TV Series) ,TV Show,The Rap Game,,Jermaine Dupri,2016,1 Season,Reality TV,Young lyricists between the ages of 12 and 16 compete for a chance to sign to Jermaine Dupri's label while being mentored by hip-hop and R&B's finest.
/title/tt1051155/,"8.8 based on 4,877 user ratings", The Universe (2007) (TV Series) ,TV Show,The Universe,,Erik Thompson,2009,1 Season,"Docuseries, Science & Nature TV","Discover the secrets of the universe in this series that pairs animation with insights on distant planets, black holes and other celestial marvels."
/title/tt7035576/,7.5 based on 735 user ratings, Al Hayba (2017) (TV Series) ,TV Show,Al Hayba,,"Taim Hasan, Nadine Nassib Njeim, Abdo Chahine, Oweiss Mkhallalati, Mona Wassef",2017,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","In a village by the Lebanon-Syria border, the head of an arms-smuggling clan contends with family conflicts, power struggles and complicated love."
/title/tt2147199/,6.6 based on 152 user ratings, Arisan! 2 (2011) ,Movie,Arisan 2,Nia Dinata,"Surya Saputra, Cut Mini Theo, Tora Sudiro",2011,113 min,"Comedies, Dramas, International Movies","A group of friends reunites for a vacation amid nature, where they laugh about their shared history and bond over difficult truths."
/title/tt8422396/,6.6 based on 129 user ratings, Cabins in the Wild with Dick Strawbridge (2017) (TV Mini-Series) ,TV Show,Cabins in the Wild with Dick Strawbridge,,"Dick Strawbridge, William Hardie",2017,1 Season,"British TV Shows, International TV Shows, Reality TV","Engineer Dick Strawbridge and craftsman Will Hardie tour eight unique cabins built for a pop-up hotel in Wales, and construct No. 9 on their own."
/title/tt7477108/,7.2 based on 415 user ratings, Eeda (2018) ,Movie,Eeda,Ajithkumar,"Shane Nigaam, Nimisha Sajayan, Manikandan R. Achari, Alencier Ley Lopez, Sujith Sankar, P. Balachandran, Sudhi Koppa",2018,153 min,"Dramas, International Movies, Romantic Movies",Two young adults with families on opposite ends of the political spectrum fall in love in a Kerala city torn by violence.
/title/tt6467500/,6.6 based on 186 user ratings, Galih dan Ratna (2017) ,Movie,Galih dan Ratna,Lucky Kuswandi,"Refal Hady, Sheryl Sheinafia, Ayu Dyah Pasha, Joko Anwar, Hengky Tarnando, Marissa Anita, Sari Koeswoyo",2017,111 min,"Dramas, International Movies, Romantic Movies",Sparks fly between the new girl at school and the misfit with a passion for music. Yet the world threatens to put a stop to their innocent love song.
/title/tt0459327/,7.6 based on 829 user ratings, Gie (2005) ,Movie,Gie,Riri Riza,"Nicholas Saputra, Sita Nursanti, Lukman Sardi, Indra Birowo, Wulan Guritno, Thomas Nawilis, Tutie Kirana, Robby Tumewu, Jonathan Mulia",2005,141 min,"Dramas, International Movies",Indonesian activist Soe Hok Gie experiences a political awakening during the tumultuous regimes of Suharto and Sukarno. Inspired by true events.
/title/tt8011288/,7.3 based on 641 user ratings, Goli Soda 2 (2018) ,Movie,​Goli Soda 2,Vijay Milton,"Samuthirakani, Bharath Seeni, Vinoth, Esakki Barath, Chemban Vinod Jose, Gautham Menon, Krisha Kurup, Subiksha",2018,128 min,"Action & Adventure, Dramas, International Movies","A taxi driver, a gangster and an athlete struggle to better their lives despite obstacles like crooked politicians, evil dons and caste barriers."
/title/tt6743832/,5.5 based on 309 user ratings, Inside the Freemasons (2017) (TV Series) ,TV Show,Inside The Freemasons,,,2017,1 Season,"British TV Shows, Docuseries, International TV Shows","Explore the history and future of the Freemasons, a fraternal order steeped in both secrecy and tradition."
/title/tt8914956/,7.1 based on 21 user ratings, Maj Rati Keteki (2017) ,Movie,​Maj Rati ​​Keteki,Santwana Bardoloi,"Adil Hussain, Shakil Imtiaz, Mahendra Rabha, Sulakshana Baruah, Rahul Gautam Sarma, Kulada Bhattacharjya, Indu Mohan Das, Moumita Talukdar",2017,117 min,"Dramas, International Movies","A successful writer returns to the town that launched his career, encountering people who spark nostalgic, often painfully illuminating flashbacks."
/title/tt7570242/,7.1 based on 302 user ratings, Mayurakshi (2017) ,Movie,​Mayurakshi,Atanu Ghosh,"Soumitra Chatterjee, Prasenjit Chatterjee, Indrani Haldar, Sudipta Chakraborty, Suman Banerjee, Gargi Roychowdhury",2017,100 min,"Dramas, International Movies","When a middle-aged divorcee returns to Kolkata to visit his ailing father, long-buried memories resurface, bringing new discoveries with them."
/title/tt7792194/,7.3 based on 50 user ratings," Red Oliender's Roktokorobi (2017) aka ""Red Oleanders Raktokarobi"" ",Movie,Red Oleanders Raktokarobi,Amitava Bhattacharya,"Shantilal Mukherjee, Mumtaz Sorcar, Rahul, Koushik Sen, Rajesh Sharma, Debdut Ghosh, Anindya Banerjee, Amitabha Bhattacharjee, Usashi Chakraborty, Dipankar Dey",2017,112 min,"Dramas, International Movies","When a theater group stages a production of a Rabindranath Tagore play, they begin to notice parallels between the story and their own lives."
/title/tt7746986/,7.6 based on 573 user ratings, Samantaral (2017) ,Movie,Samantaral,Partha Chakraborty,"Riddhi Sen, Parambrata Chatterjee, Soumitra Chatterjee, Aparajita Adhya, Tanusree Chakraborty, Kushal Chakraborty, Anindya Banerjee, Surangana Banerjee",2017,110 min,"Dramas, International Movies","On a family visit, a young man and his girlfriend set out to discover why his eccentric uncle has been mysteriously confined to one room for years."
/title/tt4882376/,"7.2 based on 13,868 user ratings", First They Killed My Father (2017) ,Movie,First They Killed My Father,Angelina Jolie,"Sreymoch Sareum, Kompheak Phoeung, Socheata Sveng, Dara Heng, Sothea Khoun, Sreyneang Oun, Kimhak Mun, Chenda Run, Nika Sarun, Nita Sarun",2017,137 min,Dramas,A 5-year-old girl embarks on a harrowing quest for survival amid the sudden rise and terrifying reign of the Khmer Rouge in Cambodia.
/title/tt2856930/,"6.6 based on 2,740 user ratings"," Gagarin. Pervyy v kosmose (2013) aka ""Gagarin: First in Space"" ",Movie,Gagarin: First in Space,Pavel Parkhomenko,"Yaroslav Zhalnin, Mikhail Filippov, Olga Ivanova, Vadim Michman, Vladimir Steklov, Viktor Proskurin, Nadezhda Markina, Daniil Vorobyov",2013,108 min,"Dramas, International Movies",This biopic of Russian cosmonaut Yuri Gagarin follows his rise from childhood poverty to his selection and training for the 1961 Vostok mission.
/title/tt5960464/,"7.1 based on 1,366 user ratings", Janaan (2016) ,Movie,Janaan,Azfar Jafri,"Armeena Rana Khan, Bilal Ashraf, Ali Rehman Khan, Hania Aamir, Usman Mukhtar, Nayyar Ejaz",2016,132 min,"Comedies, Dramas, International Movies","After 11 years in Canada, young Meena returns to her native Pakistan for a family wedding and becomes romantically entangled with an adopted cousin."
/title/tt4797160/,3.4 based on 853 user ratings, Larceny (2017) ,Movie,Larceny,R. Ellis Frazier,"Dolph Lundgren, Corbin Bernsen, Louis Mandylor, Isaac C. Singleton Jr., Jocelyn Osorio, Eddie J. Fernandez, David Fernandez Jr., Mauricio Mendoza, Steven Dell, Luis Gatica",2017,87 min,Action & Adventure,An ex-CIA contractor turned thief is forced to head a CIA gambit to infiltrate a black ops Mexican prison and steal $50 million in drug cartel money.
/title/tt5873150/,"6.4 based on 3,307 user ratings", Strong Island (2017) ,Movie,Strong Island,Yance Ford,,2017,108 min,Documentaries,"The forces of family, grief and racial injustice converge in this powerful documentary exploring the murder of filmmaker Yance Ford's brother."
/title/tt4370528/,"7.7 based on 7,338 user ratings", The Five (2016) (TV Mini-Series) ,TV Show,The Five,Mark Tonderai,"Tom Cullen, O.T. Fagbenle, Lee Ingleby, Sarah Solemani, Hannah Arterton, Geraldine James, Michael Maloney, Rade Serbedzija, Jonathan Kerrigan, Don Warrington, Sophia La Porta",2016,1 Season,"British TV Shows, Crime TV Shows, TV Dramas","Twenty years after 5-year-old Jesse disappears near his home, his DNA turns up at the scene of a woman's murder, baffling his family and the police."
/title/tt3671086/,"3.6 based on 3,581 user ratings", Natural Born Pranksters (2016) ,Movie,Natural Born Pranksters,"Roman Atwood, Ben Pluimer","Roman Atwood, Vitaly Zdorovetskiy, Dennis Roady",2016,91 min,Comedies,"The biggest pranksters on YouTube – VitalyzdTV, Dennis Roady and Roman Atwood – turn Hollywood into ""Prankwood"" with their most over-the-top stunts."
/title/tt2407418/,6.4 based on 367 user ratings, Sample This (2012) ,Movie,Sample This,Dan Forrer,Gene Simmons,2012,83 min,"Documentaries, Music & Musicals","This doc traces the impact of the Incredible Bongo Band's ""Apache,"" which played a key role in the birth of hip-hop after Kool Herc began sampling it."
/title/tt6921208/,6.4 based on 14 user ratings, Wartime Portraits (2014) (TV Series) ,TV Show,Wartime Portraits,,,2014,1 Season,"Docuseries, International TV Shows","Part live-action and part animation, this visually inventive series offers striking portrayals of some of the unsung heroes of World War II."
/title/tt3302820/,"8.3 based on 20,167 user ratings", Cowspiracy: The Sustainability Secret (2014) ,Movie,Cowspiracy: The Sustainability Secret,"Kip Andersen, Keegan Kuhn",Kip Andersen,2014,90 min,Documentaries,Learn how factory farming is decimating the planet's natural resources – and why this crisis has been largely ignored by major environmental groups.
/title/tt9348296/,"7.4 based on 1,579 user ratings"," Oh Baby... (2019) aka ""Oh! Baby"" ",Movie,Oh! Baby,B. V. Nandini Reddy,"Samantha Ruth Prabhu, Lakshmi, Rajendraprasad, Naga Shourya, Rao Ramesh, Teja Sajja, Pragathi, Jagapathi Babu, Aishwarya, Urvashi",2019,157 min,"Comedies, International Movies, Music & Musicals",A surly septuagenarian gets another chance at her 20s after having her photo snapped at a studio that magically takes 50 years off her life.
/title/tt10924716/,7.6 based on 396 user ratings, The Crystal Calls - Making the Dark Crystal: Age of Resistance (2019) ,Movie,The Crystal Calls Making the Dark Crystal: Age of Resistance,Randall Lobb,"Taron Egerton, Natalie Dormer, Simon Pegg, Jason Isaacs",2019,83 min,"Documentaries, International Movies","Go behind the scenes with stars, puppeteers and creators as they bring Jim Henson's magical world of Thra back to life in a sweeping fantasy series."
/title/tt5952138/,"5.6 based on 4,431 user ratings", We Have Always Lived in the Castle (2018) ,Movie,We Have Always Lived in the Castle,Stacie Passon,"Taissa Farmiga, Alexandra Daddario, Crispin Glover, Sebastian Stan, Paula Malcomson, Peter Coonan, Ian Toner, Joanne Crawford",2018,95 min,"Dramas, Thrillers",The fragile and secretive world of two sisters and their uncle crumbles when their charming cousin arrives with eyes toward the family fortune.
/title/tt0470451/,5.5 based on 66 user ratings," Nor chor (2002) aka ""Bangkok Hell"" ",Movie,Bangkok Hell,Manop Janjarasskul,"Chalad Na Songkhla, Sahatchai 'Stop' Chumrum, Pornchai Hongrattanaporn, Kongsak Kaenmeepol, Samart Saengsa-Ngiam, Suthpong Kanithanon",2002,107 min,"Dramas, International Movies","When offered a deal to snitch on fellow prisoners, an inmate faces a tough dilemma: act in his own interest, or help those who may need him."
/title/tt0032246/,5.2 based on 39 user ratings, Behind the News (1940) ,TV Show,Behind the Newsroom,,"Pok Piyatida Woramusik, Willie Ruengrit McIntosh, Charebelle Lanlalin, Tono Pakin Kumwilaisuk, Point Cholawit Meetongcom, Cee Hathaiphat, Pitta Na Pattalung, Ae Sasikarn Aphichartworasilp, Louis Pongphan Petchbuntoon, Sawitree Samipak",2015,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Confident and cool under pressure, top news presenter Punchalee meets her match in the conniving Dao, who'll stop at nothing to fulfill her ambitions."
/title/tt8893546/,6.4 based on 233 user ratings," Boca Juniors Confidencial (2018) (TV Series) aka ""Boca Juniors Confidential"" ",TV Show,Boca Juniors Confidential,,,2018,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows","Players, fans and staff of soccer powerhouse Boca Juniors provide an exclusive, behind-the-scenes look at Argentina's legendary club."
/title/tt8893550/,"8.9 based on 6,807 user ratings", Car Masters: Rust to Riches (2018) (TV Series) ,TV Show,Car Masters: Rust to Riches,,"Mark Towle, Shawn Pilot, Constance Nunes, Tony Quinones, Mike ""Caveman"" Pyle",2018,1 Season,Reality TV,"The colorful crew at Gotham Garage overhauls an eclectic collection of cars and trucks, trading up to a showstopper they can sell for big bucks."
/title/tt8139862/,"8.7 based on 2,752 user ratings", Norm Macdonald Has a Show (2018) (TV Series) ,TV Show,Norm Macdonald Has a Show,,,2018,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",Comedian Norm Macdonald hosts his celebrity friends for casual conversations that range from silly to serious and take many unexpected turns.
/title/tt10370958/,6.5 based on 21 user ratings, Super Monsters Monster Pets (2019) (TV Series) ,TV Show,Super Monsters Monster Party,,"Elyse Maloway, Vincent Tong, Erin Matthews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Ian James Corlett, Britt McKillip, Kathleen Barr, Diana Kaarina",2018,1 Season,Kids' TV,"Sing along and move to this groovy collection of music videos featuring monster friends Katya, Lobo, Zoe, Drac, Cleo and Frankie!"
/title/tt5968274/,"6.6 based on 10,851 user ratings", The Angel (2018) ,Movie,The Angel,Ariel Vromen,"Marwan Kenzari, Hannah Ware, Toby Kebbell, Waleed Zuaiter, Maisa Abd Elhadi, Sasson Gabai, Mickey Leon, Ori Pfeffer, Slimane Dazi",2018,114 min,"Dramas, International Movies, Thrillers","As his country prepares for war, top Egyptian official Ashraf Marwan makes contact with Israel and wades into a shadowy game of high-stakes espionage."
/title/tt6485928/,"6.2 based on 5,705 user ratings", The Land of Steady Habits (2018) ,Movie,The Land of Steady Habits,Nicole Holofcener,"Ben Mendelsohn, Edie Falco, Connie Britton, Thomas Mann, Bill Camp, Elizabeth Marvel, Charlie Tahan, Michael Gaston, Josh Pais",2018,98 min,"Comedies, Dramas, Independent Movies","After leaving his wife and his job to find happiness, Anders begins a clumsy, heartbreaking quest to reassemble the pieces of his fractured life."
/title/tt7052634/,"8.6 based on 1,002 user ratings"," Tian sheng chang ge (2018) (TV Series) aka ""The Rise of Phoenixes"" ",TV Show,The Rise of Phoenixes,,"Chen Kun, Ni Ni, Zhao Lixin, Ni Dahong, Yuan Hong, Wang Ou, Bai Jinting, Zhang Xiaochen, Mei Ting, Liu Mintao, Yu Mingjia, Hou Yansong, Hai Yitian, Shi An, Shao Tong",2018,1 Season,"International TV Shows, Romantic TV Shows, TV Action & Adventure","When a secret from the past rears its head, a respected court scholar must choose between avenging her family and staying true to the prince she loves."
/title/tt10255320/,3.6 based on 280 user ratings, Deviant Love (2019) ,Movie,Deviant Love,Michael Feifer,"Emma Bell, Nick Ballard, Bradley Bundlie, Gail O'Grady, Corbin Timbrook, Kate Lang Johnson, Robert Adamson, Caia Coley, Alicia James, Sotida Arpon",2019,87 min,Thrillers,"In a tailspin after her marriage collapses, Jamie falls for a helpful gentleman whose interest in her welfare hides sinister motives."
/title/tt7350614/,"5.4 based on 2,812 user ratings", Head Count (2018) ,Movie,Head Count,Elle Callahan,"Isaac Jay, Ashleigh Morghan, Bevin Bru, Billy Meade, Hunter Peterson, Chelcie May, Tory Freeth, Michael Herman, Amaka Obiechie, Sam Marra, Cooper Rowe",2018,90 min,"Horror Movies, Independent Movies",A group of college students on a weekend getaway accidentally summon a supernatural entity intent on using them for its deadly ritual.
/title/tt10847138/,"4.2 based on 1,558 user ratings"," Hello, Privilege. It's Me, Chelsea (2019) (TV Movie) ",Movie,"Hello, Privilege. It's Me, Chelsea",Alex Stapleton,Chelsea Handler,2019,65 min,Documentaries,"In this documentary, Chelsea Handler explores how white privilege impacts American culture – and the ways it’s benefited her own life and career."
/title/tt10253816/,6.7 based on 519 user ratings," Kabaneri of the Iron Fortress: Unato Decisive Battle (2019) aka ""Kabaneri of the Iron Fortress: The Battle of Unato"" ",TV Show,Kabaneri of the Iron Fortress: The Battle of Unato,,"Tasuku Hatanaka, Sayaka Senbongi, Maaya Uchida, Toshiki Masuda, Kanae Oki, Mariya Ise, Ryota Osaka, Kensuke Sato, Maxwell Powers, Shinichiro Miki",2019,1 Season,"Anime Series, International TV Shows, TV Horror","Ikoma and the Iron Fortress take their fight to the battlegrounds of Unato, joining the alliance to reclaim the region from the kabane horde."
/title/tt8493514/,"6.2 based on 3,214 user ratings"," Hedefim Sensin (2018) aka ""Locked on You"" ",Movie,Locked on You,Kıvanç Baruönü,"Ata Demirer, Demet Akbağ, Gonca Vuslateri, İlker Aksum, Tarık Ünlüoğlu, Erkan Can, Hande Dane, Ayten Uncuoğlu, Hakan Salınmış, İştar Gökseven",2018,105 min,"Comedies, International Movies","When his chatty nature lands him in trouble, an unlucky meatball seller flees Istanbul and finds a new life on a beautiful island."
/title/tt10875696/,"7.5 based on 10,089 user ratings", Marianne (2019) (TV Series) ,TV Show,Marianne,,"Victoire Du Bois, Lucie Boujenah, Tiphaine Daviot, Ralph Amoussou, Bellamine Abdelmalek, Mehdi Meskar, Alban Lenoir, Mireille Herbstmeyer, Corinne Valancogne, Patrick d'Assumçao, Pierre Aussedat",2019,1 Season,"International TV Shows, TV Dramas, TV Horror","Lured back to her hometown, a famous horror writer discovers that the evil spirit who plagues her dreams is now wreaking havoc in the real world."
/title/tt8655736/,"8.0 based on 1,166 user ratings", Monarca (2019) (TV Series) ,TV Show,Monarca,,"Irene Azuela, Juan Manuel Bernal, Osvaldo Benavides, Rosa María Bianchi, Antonio de la Vega, Luis Rábago, Sophie Gómez, James Hyde, Carla Adell, Regina Pavón, Dalí González, Alejandro de Hoyos Parera, José Manuel Rincón, Daniela Schmidt, Gabriela de la Garza",2019,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","After 20 years, Ana María returns to Mexico and vies for control of her family's tequila empire as it threatens to crumble under corruption and secrets."
/title/tt6628322/,"4.3 based on 1,644 user ratings"," Shang hai bao lei (2019) aka ""Shanghai Fortress"" ",Movie,Shanghai Fortress,Teng Huatao,"Lu Han, Shu Qi, Shi Liang, Godfrey Gao, Wang Gongliang, Wang Sen, Sun Jialing, Vincent Matile",2019,107 min,"Dramas, International Movies, Romantic Movies",A young man falls for a heroic general and soon follows her footsteps as humans defend Earth against extraterrestrials seeking a precious energy source.
